# frame time_sec x y dx dy
140.000000 4.667963 54.015994 33.353033 2.811188 -0.451269
141.000000 4.701305 53.456005 33.783794 2.251199 -0.020507
142.000000 4.734648 52.946373 33.651427 1.741568 -0.152874
143.000000 4.767990 53.216911 34.052371 2.012106 0.248069
144.000000 4.801333 54.099820 33.036607 2.895015 -0.767694
145.000000 4.834676 54.546988 32.991767 3.342183 -0.812534
146.000000 4.868018 55.274481 32.826141 4.069676 -0.978160
147.000000 4.901361 54.089596 33.667578 2.884791 -0.136724
148.000000 4.934703 53.352953 33.276516 2.148148 -0.527786
149.000000 4.968046 53.696516 33.277701 2.491711 -0.526600
150.000000 5.001389 53.933008 33.573633 2.728203 -0.230669
151.000000 5.034731 54.827074 32.394139 3.622269 -1.410162
152.000000 5.068074 54.165782 33.169518 2.960976 -0.634783
153.000000 5.101416 54.351797 33.407189 3.146992 -0.397112
154.000000 5.134759 53.864258 33.288281 2.659453 -0.516020
155.000000 5.168101 53.946675 33.175718 2.741869 -0.628583
156.000000 5.201444 54.685379 32.586929 3.480574 -1.217372
157.000000 5.234787 55.080368 32.867308 3.875563 -0.936993
158.000000 5.268129 53.907035 33.673567 2.702229 -0.130734
159.000000 5.301472 53.860496 33.596690 2.655691 -0.207611
160.000000 5.334814 53.860343 33.558044 2.655538 -0.246257
161.000000 5.368157 53.990831 33.610027 2.786026 -0.194274
162.000000 5.401500 53.635835 32.945511 2.431030 -0.858791
163.000000 5.434842 53.896882 33.621772 2.692076 -0.182530
164.000000 5.468185 53.853421 33.036353 2.648616 -0.767948
165.000000 5.501527 53.849064 33.343949 2.644259 -0.460352
166.000000 5.534870 53.499903 33.648748 2.295098 -0.155553
167.000000 5.568213 53.637226 33.717993 2.432421 -0.086308
168.000000 5.601555 53.532106 33.587510 2.327301 -0.216792
169.000000 5.634898 53.549423 33.820121 2.344617 0.015820
170.000000 5.668240 54.262340 33.209289 3.057534 -0.595013
171.000000 5.701583 54.406274 33.066421 3.201469 -0.737880
172.000000 5.734925 54.144574 33.477713 2.939768 -0.326588
173.000000 5.768268 54.467184 33.190874 3.262379 -0.613428
174.000000 5.801611 54.311029 33.501070 3.106224 -0.303232
175.000000 5.834953 54.704958 32.199551 3.500153 -1.604750
176.000000 5.868296 54.142063 32.742262 2.937258 -1.062040
177.000000 5.901638 54.094722 33.009256 2.889917 -0.795046
178.000000 5.934981 54.427722 32.955582 3.222916 -0.848719
179.000000 5.968324 54.618038 33.900559 3.413233 0.096257
180.000000 6.001666 54.594226 33.353687 3.389420 -0.450614
181.000000 6.035009 53.116163 34.161241 1.911357 0.356939
182.000000 6.068351 53.120843 34.267788 1.916038 0.463487
183.000000 6.101694 53.459737 34.294689 2.254932 0.490387
184.000000 6.135037 53.201709 34.447863 1.996904 0.643562
185.000000 6.168379 54.901198 32.978044 3.696392 -0.826258
186.000000 6.201722 55.339681 32.727593 4.134876 -1.076709
187.000000 6.235064 54.543880 33.747344 3.339075 -0.056958
188.000000 6.268407 54.413541 33.876234 3.208736 0.071932
189.000000 6.301750 54.676495 32.594799 3.471689 -1.209502
190.000000 6.335092 54.433069 32.896436 3.228264 -0.907866
191.000000 6.368435 53.733018 33.866312 2.528213 0.062011
192.000000 6.401777 53.714764 33.750787 2.509959 -0.053514
193.000000 6.435120 54.748837 32.370402 3.544032 -1.433900
194.000000 6.468462 54.513502 32.450283 3.308697 -1.354019
195.000000 6.501805 53.525813 33.637639 2.321008 -0.166663
196.000000 6.535148 54.068782 33.320851 2.863977 -0.483450
197.000000 6.568490 54.312475 32.944292 3.107670 -0.860010
198.000000 6.601833 54.417419 33.059631 3.212613 -0.744670
199.000000 6.635175 54.422737 33.005694 3.217932 -0.798607
200.000000 6.668518 54.725129 32.980975 3.520324 -0.823326
201.000000 6.701861 55.510375 31.905051 4.305570 -1.899250
202.000000 6.735203 54.605324 33.609568 3.400519 -0.194734
203.000000 6.768546 54.258335 33.643595 3.053530 -0.160706
204.000000 6.801888 53.432549 33.844591 2.227744 0.040289
205.000000 6.835231 53.801766 34.023863 2.596961 0.219562
206.000000 6.868574 54.788273 32.844307 3.583468 -0.959995
207.000000 6.901916 54.604393 33.024936 3.399588 -0.779366
208.000000 6.935259 54.336297 33.765945 3.131492 -0.038356
209.000000 6.968601 54.350382 33.456986 3.145577 -0.347315
210.000000 7.001944 54.134619 32.810897 2.929814 -0.993405
211.000000 7.035286 54.191088 33.394824 2.986282 -0.409478
212.000000 7.068629 54.028600 33.469200 2.823795 -0.335101
213.000000 7.101972 54.033207 33.460692 2.828401 -0.343609
214.000000 7.135314 54.487190 32.335993 3.282385 -1.468308
215.000000 7.168657 55.521786 31.586492 4.316981 -2.217809
216.000000 7.201999 55.586646 31.567416 4.381841 -2.236886
217.000000 7.235342 54.911367 32.480315 3.706562 -1.323987
218.000000 7.268685 55.282079 31.063088 4.077273 -2.741213
219.000000 7.302027 54.263577 32.759101 3.058771 -1.045201
220.000000 7.335370 54.248350 32.628474 3.043545 -1.175827
221.000000 7.368712 54.243243 32.567164 3.038438 -1.237137
222.000000 7.402055 53.962785 32.816527 2.757980 -0.987775
223.000000 7.435398 54.681196 32.736820 3.476390 -1.067481
224.000000 7.468740 54.769119 32.698687 3.564313 -1.105614
225.000000 7.502083 54.065761 33.104337 2.860955 -0.699964
226.000000 7.535425 54.107594 33.049890 2.902788 -0.754412
227.000000 7.568768 53.410251 33.402473 2.205446 -0.401828
228.000000 7.602111 53.398130 33.440907 2.193324 -0.363394
229.000000 7.635453 54.079425 32.477398 2.874620 -1.326904
230.000000 7.668796 53.770673 32.949477 2.565868 -0.854824
231.000000 7.702138 53.813057 33.521697 2.608252 -0.282604
232.000000 7.735481 53.606329 33.457154 2.401523 -0.347147
233.000000 7.768823 53.840776 33.506659 2.635970 -0.297643
234.000000 7.802166 53.841226 33.012336 2.636420 -0.791966
235.000000 7.835509 54.193751 33.202004 2.988946 -0.602297
236.000000 7.868851 53.645977 33.573829 2.441172 -0.230473
237.000000 7.902194 53.728295 33.513615 2.523490 -0.290687
238.000000 7.935536 54.112554 32.991342 2.907749 -0.812960
239.000000 7.968879 54.808998 32.032515 3.604193 -1.771786
240.000000 8.002222 54.387179 33.374556 3.182374 -0.429745
241.000000 8.035564 55.048450 32.485116 3.843645 -1.319185
242.000000 8.068907 55.000000 32.935248 3.795195 -0.869054
243.000000 8.102249 54.922865 33.377017 3.718060 -0.427285
244.000000 8.135592 54.890527 33.391903 3.685721 -0.412399
245.000000 8.168935 54.337446 33.200744 3.132641 -0.603557
246.000000 8.202277 55.054242 33.003775 3.849437 -0.800526
247.000000 8.235620 54.963154 33.185024 3.758348 -0.619278
248.000000 8.268962 55.472018 32.234752 4.267213 -1.569550
249.000000 8.302305 54.812759 33.193759 3.607954 -0.610543
250.000000 8.335648 54.342152 33.002984 3.137347 -0.801318
251.000000 8.368990 55.438481 31.798897 4.233676 -2.005405
252.000000 8.402333 55.281303 32.405664 4.076498 -1.398637
253.000000 8.435675 55.221801 32.537002 4.016995 -1.267300
254.000000 8.469018 54.778255 33.396252 3.573450 -0.408049
255.000000 8.502360 54.680971 33.529515 3.476166 -0.274787
256.000000 8.535703 55.086334 31.967993 3.881529 -1.836308
257.000000 8.569046 55.301768 32.035143 4.096962 -1.769158
258.000000 8.602388 54.410547 33.483789 3.205742 -0.320512
259.000000 8.635731 54.443988 33.376735 3.239183 -0.427566
260.000000 8.669073 55.043808 32.569082 3.839003 -1.235220
261.000000 8.702416 55.321747 32.400382 4.116941 -1.403920
262.000000 8.735759 53.866499 33.982562 2.661693 0.178260
263.000000 8.769101 53.836743 33.912332 2.631937 0.108030
264.000000 8.802444 55.079214 32.220827 3.874409 -1.583475
265.000000 8.835786 55.140711 32.204467 3.935905 -1.599834
266.000000 8.869129 54.802762 33.536277 3.597957 -0.268025
267.000000 8.902472 54.712994 33.238058 3.508189 -0.566244
268.000000 8.935814 55.158149 32.256572 3.953344 -1.547729
269.000000 8.969157 54.823353 32.966267 3.618548 -0.838034
270.000000 9.002499 54.669068 32.287288 3.464263 -1.517013
271.000000 9.035842 55.262609 32.429971 4.057804 -1.374331
272.000000 9.069184 55.052102 33.133374 3.847297 -0.670928
273.000000 9.102527 55.049497 33.139839 3.844692 -0.664462
274.000000 9.135870 54.564984 33.397655 3.360179 -0.406646
275.000000 9.169212 53.982408 33.172596 2.777603 -0.631706
276.000000 9.202555 54.560185 33.583140 3.355380 -0.221161
277.000000 9.235897 55.712949 31.567297 4.508144 -2.237004
278.000000 9.269240 55.592270 31.601826 4.387465 -2.202475
279.000000 9.302583 54.071045 33.710050 2.866240 -0.094252
280.000000 9.335925 54.012838 33.877345 2.808033 0.073044
281.000000 9.369268 54.322249 33.165875 3.117443 -0.638427
282.000000 9.402610 54.109031 33.922424 2.904226 0.118122
283.000000 9.435953 54.547195 33.355706 3.342390 -0.448595
284.000000 9.469296 54.437415 33.440317 3.232610 -0.363984
285.000000 9.502638 54.606580 33.643420 3.401775 -0.160881
286.000000 9.535981 54.696439 33.900256 3.491634 0.095954
287.000000 9.569323 55.233460 32.857354 4.028654 -0.946948
288.000000 9.602666 55.575104 32.689419 4.370298 -1.114882
289.000000 9.636009 55.575104 32.689419 4.370298 -1.114882
290.000000 9.669351 54.410261 33.324287 3.205456 -0.480015
291.000000 9.702694 54.280598 33.606061 3.075793 -0.198241
292.000000 9.736036 55.586728 32.605208 4.381923 -1.199094
293.000000 9.769379 55.844365 32.144639 4.639559 -1.659662
294.000000 9.802721 54.510265 32.962926 3.305460 -0.841375
295.000000 9.836064 54.343287 32.823246 3.138481 -0.981055
296.000000 9.869407 55.205276 32.124073 4.000471 -1.680229
297.000000 9.902749 56.352669 31.823245 5.147864 -1.981056
298.000000 9.936092 56.352669 31.823245 5.147864 -1.981056
299.000000 9.969434 56.161236 31.888262 4.956431 -1.916039
300.000000 10.002777 54.512906 33.688502 3.308100 -0.115799
301.000000 10.036120 54.603986 33.423047 3.399181 -0.381255
302.000000 10.069462 55.987500 31.521930 4.782695 -2.282372
303.000000 10.102805 56.157688 31.845802 4.952883 -1.958500
304.000000 10.136147 55.241073 32.460385 4.036268 -1.343917
305.000000 10.169490 55.664321 32.659561 4.459516 -1.144740
306.000000 10.202833 55.075196 32.407541 3.870391 -1.396761
307.000000 10.236175 55.025105 32.436709 3.820300 -1.367593
308.000000 10.269518 55.251716 32.965051 4.046911 -0.839251
309.000000 10.302860 54.228342 33.820855 3.023537 0.016553
310.000000 10.336203 54.332479 33.668506 3.127674 -0.135795
311.000000 10.369545 54.795468 33.168638 3.590663 -0.635663
312.000000 10.402888 55.120242 33.128701 3.915436 -0.675601
313.000000 10.436231 54.347834 33.896394 3.143029 0.092092
314.000000 10.469573 54.460351 33.822304 3.255546 0.018002
315.000000 10.502916 55.078208 32.970876 3.873402 -0.833426
316.000000 10.536258 55.222335 32.989866 4.017530 -0.814435
317.000000 10.569601 55.597694 32.446366 4.392889 -1.357935
318.000000 10.602944 55.406945 32.357455 4.202140 -1.446847
319.000000 10.636286 54.681595 33.869181 3.476790 0.064879
320.000000 10.669629 54.530730 33.814631 3.325924 0.010330
321.000000 10.702971 54.530730 33.814631 3.325924 0.010330
322.000000 10.736314 55.420865 32.528552 4.216060 -1.275750
323.000000 10.769657 55.008545 32.395866 3.803740 -1.408435
324.000000 10.802999 55.411593 32.054003 4.206788 -1.750298
325.000000 10.836342 54.738242 33.132764 3.533436 -0.671537
326.000000 10.869684 56.244957 31.512082 5.040152 -2.292220
327.000000 10.903027 54.417520 33.267323 3.212714 -0.536979
328.000000 10.936370 54.265634 33.294452 3.060829 -0.509849
329.000000 10.969712 54.265634 33.294452 3.060829 -0.509849
330.000000 11.003055 54.960274 33.787493 3.755468 -0.016809
331.000000 11.036397 55.442308 32.771862 4.237502 -1.032439
332.000000 11.069740 55.864393 32.353577 4.659587 -1.450724
333.000000 11.103082 55.187798 32.782194 3.982993 -1.022108
334.000000 11.136425 55.061624 32.636439 3.856819 -1.167863
335.000000 11.169768 55.026407 32.531423 3.821602 -1.272879
336.000000 11.203110 55.094528 32.547775 3.889723 -1.256527
337.000000 11.236453 53.686301 34.008913 2.481496 0.204612
338.000000 11.269795 53.254978 34.180360 2.050172 0.376058
339.000000 11.303138 53.826566 33.848801 2.621761 0.044500
340.000000 11.336481 54.190541 33.406684 2.985736 -0.397618
341.000000 11.369823 54.340557 33.165054 3.135752 -0.639247
342.000000 11.403166 54.343890 33.192928 3.139084 -0.611374
343.000000 11.436508 54.554328 32.985539 3.349523 -0.818762
344.000000 11.469851 54.754968 33.080087 3.550163 -0.724214
345.000000 11.503194 54.585651 32.823055 3.380846 -0.981246
346.000000 11.536536 55.197923 31.786607 3.993118 -2.017694
347.000000 11.569879 54.115453 33.128149 2.910648 -0.676152
348.000000 11.603221 54.602053 32.913446 3.397248 -0.890855
349.000000 11.636564 54.306970 33.207509 3.102165 -0.596792
350.000000 11.669907 54.899798 32.719153 3.694993 -1.085148
351.000000 11.703249 53.998641 33.988350 2.793836 0.184048
352.000000 11.736592 54.101481 33.375913 2.896675 -0.428388
353.000000 11.769934 55.516523 31.856030 4.311718 -1.948271
354.000000 11.803277 55.408328 31.852985 4.203523 -1.951317
355.000000 11.836619 54.569628 33.317127 3.364823 -0.487175
356.000000 11.869962 54.041343 33.763393 2.836538 -0.040909
357.000000 11.903305 54.205527 33.685091 3.000722 -0.119210
358.000000 11.936647 55.303279 33.376449 4.098473 -0.427852
359.000000 11.969990 55.440128 33.378761 4.235322 -0.425541
360.000000 12.003332 54.849264 34.002552 3.644459 0.198250
361.000000 12.036675 54.639361 33.677123 3.434555 -0.127179
362.000000 12.070018 54.554905 33.594065 3.350100 -0.210236
363.000000 12.103360 55.050397 33.007937 3.845592 -0.796365
364.000000 12.136703 55.812998 31.719706 4.608193 -2.084595
365.000000 12.170045 55.928178 31.580508 4.723373 -2.223793
366.000000 12.203388 55.695005 31.716047 4.490200 -2.088255
367.000000 12.236731 54.820348 32.957140 3.615543 -0.847161
368.000000 12.270073 54.595219 32.857172 3.390414 -0.947130
369.000000 12.303416 55.914231 31.842651 4.709426 -1.961650
370.000000 12.336758 56.009108 31.903198 4.804303 -1.901103
371.000000 12.370101 54.787209 33.332681 3.582404 -0.471620
372.000000 12.403443 54.649726 33.514073 3.444921 -0.290228
373.000000 12.436786 54.074089 33.369647 2.869284 -0.434654
374.000000 12.470129 54.097049 33.383838 2.892244 -0.420463
375.000000 12.503471 55.041684 32.348136 3.836879 -1.456166
376.000000 12.536814 55.285925 32.565327 4.081119 -1.238974
377.000000 12.570156 54.325614 33.233394 3.120809 -0.570907
378.000000 12.603499 54.931483 32.470864 3.726678 -1.333437
379.000000 12.636842 54.880826 32.980376 3.676021 -0.823925
380.000000 12.670184 55.050932 33.358933 3.846127 -0.445368
381.000000 12.703527 54.468403 32.888754 3.263598 -0.915547
382.000000 12.736869 54.566848 32.967130 3.362043 -0.837171
383.000000 12.770212 54.592024 33.062413 3.387219 -0.741889
384.000000 12.803555 54.690410 33.106748 3.485605 -0.697553
385.000000 12.836897 55.647248 32.239452 4.442443 -1.564850
386.000000 12.870240 55.523414 32.204342 4.318609 -1.599959
387.000000 12.903582 55.727781 32.130407 4.522976 -1.673895
388.000000 12.936925 55.730885 32.123926 4.526080 -1.680375
389.000000 12.970268 55.835546 31.976231 4.630741 -1.828070
390.000000 13.003610 55.532514 32.446939 4.327709 -1.357362
391.000000 13.036953 54.926808 31.800563 3.722003 -2.003738
392.000000 13.070295 55.285930 31.740613 4.081125 -2.063689
393.000000 13.103638 55.575713 32.162332 4.370908 -1.641969
394.000000 13.136980 55.764045 32.335622 4.559240 -1.468679
395.000000 13.170323 55.764045 32.335622 4.559240 -1.468679
396.000000 13.203666 56.465245 31.470362 5.260440 -2.333939
397.000000 13.237008 56.340025 31.685757 5.135220 -2.118545
398.000000 13.270351 55.530952 32.739801 4.326147 -1.064500
399.000000 13.303693 54.862615 33.632206 3.657810 -0.172095
400.000000 13.337036 55.835674 32.009013 4.630869 -1.795289
401.000000 13.370379 55.876315 31.820782 4.671509 -1.983519
402.000000 13.403721 55.626003 31.927396 4.421197 -1.876906
403.000000 13.437064 55.673154 31.616670 4.468349 -2.187631
404.000000 13.470406 54.347572 33.333723 3.142766 -0.470578
405.000000 13.503749 54.271612 33.438668 3.066807 -0.365633
406.000000 13.537092 54.214989 33.493336 3.010184 -0.310966
407.000000 13.570434 55.542761 31.937802 4.337956 -1.866499
408.000000 13.603777 55.049870 32.688610 3.845065 -1.115692
409.000000 13.637119 55.661583 32.036686 4.456778 -1.767616
410.000000 13.670462 55.844572 31.828125 4.639767 -1.976176
411.000000 13.703804 55.924085 32.139767 4.719280 -1.664534
412.000000 13.737147 55.721836 32.186987 4.517031 -1.617315
413.000000 13.770490 54.699940 33.076072 3.495134 -0.728230
414.000000 13.803832 55.706246 32.264275 4.501441 -1.540026
415.000000 13.837175 54.705345 33.327308 3.500540 -0.476993
416.000000 13.870517 54.645825 33.224814 3.441020 -0.579488
417.000000 13.903860 56.403314 31.837248 5.198508 -1.967053
418.000000 13.937203 55.766400 31.939865 4.561595 -1.864436
419.000000 13.970545 55.921789 31.947011 4.716984 -1.857290
420.000000 14.003888 54.849755 33.263859 3.644950 -0.540443
421.000000 14.037230 54.267941 33.373245 3.063135 -0.431057
422.000000 14.070573 55.943919 31.555651 4.739114 -2.248650
423.000000 14.103916 55.886514 31.814918 4.681709 -1.989384
424.000000 14.137258 55.324655 33.274917 4.119850 -0.529384
425.000000 14.170601 55.151387 33.382126 3.946581 -0.422175
426.000000 14.203943 54.727026 33.222955 3.522221 -0.581347
427.000000 14.237286 54.895083 33.321138 3.690278 -0.483163
428.000000 14.270629 54.729142 32.522754 3.524336 -1.281547
429.000000 14.303971 54.577501 32.958086 3.372696 -0.846215
430.000000 14.337314 55.405061 31.845880 4.200255 -1.958421
431.000000 14.370656 55.063648 32.163606 3.858842 -1.640695
432.000000 14.403999 54.971983 33.377627 3.767178 -0.426675
433.000000 14.437341 55.277387 32.999397 4.072582 -0.804905
434.000000 14.470684 55.055933 32.391530 3.851128 -1.412771
435.000000 14.504027 56.026371 31.626793 4.821566 -2.177508
436.000000 14.537369 55.495511 32.300480 4.290705 -1.503821
437.000000 14.570712 55.376912 32.309658 4.172107 -1.494643
438.000000 14.604054 55.758374 31.710343 4.553568 -2.093958
439.000000 14.637397 55.611934 32.385562 4.407129 -1.418739
440.000000 14.670740 55.515901 32.384120 4.311096 -1.420182
441.000000 14.704082 55.469418 31.858836 4.264613 -1.945466
442.000000 14.737425 55.720980 31.701810 4.516174 -2.102491
443.000000 14.770767 55.599704 32.428632 4.394899 -1.375670
444.000000 14.804110 55.433805 32.488759 4.229000 -1.315542
445.000000 14.837453 55.838642 31.876362 4.633837 -1.927939
446.000000 14.870795 55.823221 31.846945 4.618415 -1.957356
447.000000 14.904138 55.324974 32.173886 4.120169 -1.630415
448.000000 14.937480 55.623767 32.047449 4.418961 -1.756852
449.000000 14.970823 56.700292 31.103797 5.495487 -2.700505
450.000000 15.004166 56.845301 31.236480 5.640496 -2.567821
451.000000 15.037508 57.113137 31.313049 5.908332 -2.491252
