# frame time_sec x y dx dy
66.000000 2.200611 82.206607 49.565657 -0.349536 1.125105
67.000000 2.233954 82.419609 49.520280 -0.136534 1.079728
68.000000 2.267296 82.412069 49.514156 -0.144074 1.073604
69.000000 2.300639 82.419609 49.520280 -0.136534 1.079728
70.000000 2.333981 82.521862 49.610986 -0.034281 1.170434
71.000000 2.367324 82.416758 49.462805 -0.139385 1.022253
72.000000 2.400666 82.412138 49.465176 -0.144006 1.024623
73.000000 2.434009 82.416758 49.462805 -0.139385 1.022253
74.000000 2.467352 82.661701 49.394477 0.105558 0.953924
75.000000 2.500694 82.639886 49.351154 0.083743 0.910602
76.000000 2.534037 82.639886 49.351154 0.083743 0.910602
77.000000 2.567379 82.194410 49.266554 -0.361733 0.826002
78.000000 2.600722 82.194294 49.265838 -0.361849 0.825285
79.000000 2.634065 82.095493 49.281348 -0.460650 0.840796
80.000000 2.667407 81.736083 49.345078 -0.820060 0.904525
81.000000 2.700750 81.739859 49.350637 -0.816284 0.910085
82.000000 2.734092 81.698258 49.418911 -0.857885 0.978359
83.000000 2.767435 81.999122 49.310017 -0.557021 0.869465
84.000000 2.800778 81.995389 49.294884 -0.560754 0.854332
85.000000 2.834120 81.999122 49.310017 -0.557021 0.869465
86.000000 2.867463 82.373683 49.617681 -0.182460 1.177129
87.000000 2.900805 82.605350 49.515587 0.049207 1.075035
88.000000 2.934148 83.079795 49.474807 0.523652 1.034255
89.000000 2.967491 83.090736 49.472383 0.534593 1.031831
90.000000 3.000833 83.079795 49.474807 0.523652 1.034255
91.000000 3.034176 82.285559 49.792848 -0.270584 1.352296
92.000000 3.067518 82.079257 49.662505 -0.476886 1.221953
93.000000 3.100861 82.079620 49.663231 -0.476523 1.222679
94.000000 3.134203 82.212336 49.679980 -0.343807 1.239428
95.000000 3.167546 82.173183 49.864828 -0.382960 1.424275
96.000000 3.200889 82.183573 49.831302 -0.372570 1.390749
97.000000 3.234231 82.333649 49.909098 -0.222494 1.468545
98.000000 3.267574 82.328450 49.912020 -0.227693 1.471468
99.000000 3.300916 82.298265 49.913240 -0.257878 1.472688
100.000000 3.334259 82.378173 49.751862 -0.177970 1.311310
101.000000 3.367602 82.373635 49.760069 -0.182508 1.319517
102.000000 3.400944 82.378173 49.751862 -0.177970 1.311310
103.000000 3.434287 82.048647 49.698271 -0.507496 1.257719
104.000000 3.467629 81.998685 49.686272 -0.557458 1.245719
105.000000 3.500972 81.998685 49.686272 -0.557458 1.245719
106.000000 3.534315 81.932904 49.960119 -0.623239 1.519566
107.000000 3.567657 81.953763 49.953618 -0.602380 1.513066
108.000000 3.601000 82.039994 49.542584 -0.516149 1.102032
109.000000 3.634342 82.039994 49.542584 -0.516149 1.102032
110.000000 3.667685 82.038769 49.540459 -0.517374 1.099907
111.000000 3.701027 82.157563 49.621018 -0.398580 1.180466
112.000000 3.734370 82.213355 49.577942 -0.342788 1.137389
113.000000 3.767713 82.221371 49.591755 -0.334772 1.151203
114.000000 3.801055 82.589488 49.795282 0.033345 1.354730
115.000000 3.834398 82.644976 49.814963 0.088833 1.374411
116.000000 3.867740 82.569241 49.808671 0.013098 1.368119
117.000000 3.901083 82.645036 49.768717 0.088893 1.328165
118.000000 3.934426 82.641108 49.765812 0.084965 1.325260
119.000000 3.967768 82.729246 49.858276 0.173103 1.417724
120.000000 4.001111 82.734694 49.867888 0.178551 1.427336
121.000000 4.034453 82.725797 49.828452 0.169654 1.387900
122.000000 4.067796 82.560423 49.558468 0.004280 1.117916
123.000000 4.101139 82.563332 49.553923 0.007189 1.113371
124.000000 4.134481 82.541254 49.642129 -0.014889 1.201577
125.000000 4.167824 82.072371 49.658013 -0.483772 1.217461
126.000000 4.201166 82.072371 49.658013 -0.483772 1.217461
127.000000 4.234509 82.072371 49.658013 -0.483772 1.217461
128.000000 4.267852 81.968868 49.697509 -0.587275 1.256957
129.000000 4.301194 82.444541 49.763883 -0.111602 1.323331
130.000000 4.334537 82.445662 49.762602 -0.110481 1.322050
131.000000 4.367879 82.346454 49.791791 -0.209689 1.351239
132.000000 4.401222 82.352240 49.834588 -0.203903 1.394036
133.000000 4.434564 82.307979 49.807833 -0.248164 1.367281
134.000000 4.467907 82.307979 49.807833 -0.248164 1.367281
135.000000 4.501250 82.301907 49.805379 -0.254236 1.364827
136.000000 4.534592 82.557917 49.650964 0.001774 1.210412
137.000000 4.567935 82.623310 49.604311 0.067167 1.163759
138.000000 4.601277 82.627987 49.607380 0.071844 1.166828
139.000000 4.634620 82.623310 49.604311 0.067167 1.163759
140.000000 4.667963 81.727024 48.930517 -0.829119 0.489964
141.000000 4.701305 81.740496 48.913375 -0.815647 0.472823
142.000000 4.734648 81.740496 48.913375 -0.815647 0.472823
143.000000 4.767990 82.099455 49.128407 -0.456688 0.687855
144.000000 4.801333 82.096434 49.130102 -0.459709 0.689549
145.000000 4.834676 81.706267 49.000149 -0.849876 0.559596
146.000000 4.868018 81.791407 48.971556 -0.764736 0.531003
147.000000 4.901361 81.766222 48.965481 -0.789921 0.524929
148.000000 4.934703 81.787311 48.769100 -0.768832 0.328548
149.000000 4.968046 81.781373 48.767084 -0.774770 0.326531
150.000000 5.001389 81.785846 48.771412 -0.770297 0.330859
151.000000 5.034731 82.703273 49.487225 0.147130 1.046672
152.000000 5.068074 82.703273 49.487225 0.147130 1.046672
153.000000 5.101416 82.665158 49.609400 0.109015 1.168848
154.000000 5.134759 82.466579 49.324475 -0.089564 0.883922
155.000000 5.168101 82.426793 49.335457 -0.129350 0.894905
156.000000 5.201444 82.466579 49.324475 -0.089564 0.883922
157.000000 5.234787 82.109023 49.562450 -0.447120 1.121898
158.000000 5.268129 82.109536 49.625890 -0.446607 1.185338
159.000000 5.301472 82.097969 49.620933 -0.458174 1.180381
160.000000 5.334814 82.105393 49.638891 -0.450750 1.198339
161.000000 5.368157 82.105393 49.638891 -0.450750 1.198339
162.000000 5.401500 82.104449 49.639326 -0.451694 1.198774
163.000000 5.434842 82.229542 49.218975 -0.326601 0.778423
164.000000 5.468185 82.227895 49.231755 -0.328248 0.791203
165.000000 5.501527 82.042270 49.301564 -0.513873 0.861012
166.000000 5.534870 82.385533 49.352984 -0.170610 0.912431
167.000000 5.568213 82.385533 49.352984 -0.170610 0.912431
168.000000 5.601555 82.385533 49.352984 -0.170610 0.912431
169.000000 5.634898 81.765816 49.728662 -0.790327 1.288110
170.000000 5.668240 81.870298 49.727399 -0.685845 1.286847
171.000000 5.701583 81.864716 49.723933 -0.691427 1.283381
172.000000 5.734925 82.144748 49.564798 -0.411395 1.124246
173.000000 5.768268 82.146356 49.568655 -0.409787 1.128103
174.000000 5.801611 82.342432 49.188715 -0.213711 0.748163
175.000000 5.834953 82.294355 49.214223 -0.261788 0.773671
176.000000 5.868296 82.306106 49.167327 -0.250037 0.726775
177.000000 5.901638 82.382834 48.904713 -0.173309 0.464161
178.000000 5.934981 82.382834 48.904713 -0.173309 0.464161
179.000000 5.968324 82.382834 48.904713 -0.173309 0.464161
180.000000 6.001666 82.053613 48.841033 -0.502530 0.400481
181.000000 6.035009 82.053613 48.841033 -0.502530 0.400481
182.000000 6.068351 82.153425 48.737671 -0.402718 0.297118
183.000000 6.101694 82.100981 49.042850 -0.455162 0.602297
184.000000 6.135037 82.089881 49.047412 -0.466262 0.606860
185.000000 6.168379 82.100981 49.042850 -0.455162 0.602297
186.000000 6.201722 82.412849 48.523944 -0.143294 0.083392
187.000000 6.235064 82.387238 48.477850 -0.168905 0.037297
188.000000 6.268407 82.382725 48.478407 -0.173418 0.037854
189.000000 6.301750 82.477376 48.294301 -0.078767 -0.146251
190.000000 6.335092 82.477376 48.294301 -0.078767 -0.146251
191.000000 6.368435 82.471021 48.291871 -0.085122 -0.148681
192.000000 6.401777 82.231565 48.850045 -0.324578 0.409493
193.000000 6.435120 82.234395 48.851105 -0.321748 0.410553
194.000000 6.468462 82.311153 48.781362 -0.244990 0.340810
195.000000 6.501805 82.676923 48.879537 0.120780 0.438985
196.000000 6.535148 82.673538 48.880499 0.117395 0.439947
197.000000 6.568490 82.676923 48.879537 0.120780 0.438985
198.000000 6.601833 81.706126 48.582179 -0.850017 0.141627
199.000000 6.635175 81.697299 48.551230 -0.858844 0.110678
200.000000 6.668518 81.697299 48.551230 -0.858844 0.110678
201.000000 6.701861 81.791739 48.659120 -0.764405 0.218568
202.000000 6.735203 81.791739 48.659120 -0.764405 0.218568
203.000000 6.768546 81.734585 48.720144 -0.821558 0.279591
204.000000 6.801888 81.747775 48.726980 -0.808368 0.286428
205.000000 6.835231 82.170900 49.135311 -0.385243 0.694759
206.000000 6.868574 82.176682 49.134347 -0.379461 0.693795
207.000000 6.901916 82.187805 49.270907 -0.368338 0.830355
208.000000 6.935259 82.039163 48.875132 -0.516981 0.434580
209.000000 6.968601 82.045057 48.888412 -0.511086 0.447859
210.000000 7.001944 82.039163 48.875132 -0.516981 0.434580
211.000000 7.035286 81.736651 48.373015 -0.819492 -0.067538
212.000000 7.068629 81.696420 48.284393 -0.859723 -0.156160
213.000000 7.101972 81.696420 48.284393 -0.859723 -0.156160
214.000000 7.135314 81.929907 48.213144 -0.626237 -0.227408
215.000000 7.168657 81.929907 48.213144 -0.626237 -0.227408
216.000000 7.201999 81.929907 48.213144 -0.626237 -0.227408
217.000000 7.235342 82.398609 48.279452 -0.157534 -0.161100
218.000000 7.268685 82.395347 48.277304 -0.160796 -0.163248
219.000000 7.302027 82.609262 48.370764 0.053119 -0.069788
220.000000 7.335370 82.521464 48.417499 -0.034679 -0.023053
221.000000 7.368712 82.521464 48.417499 -0.034679 -0.023053
222.000000 7.402055 82.289140 48.598998 -0.267003 0.158446
223.000000 7.435398 82.278907 48.608194 -0.277236 0.167642
224.000000 7.468740 82.298420 48.643324 -0.257723 0.202771
225.000000 7.502083 82.298420 48.643324 -0.257723 0.202771
226.000000 7.535425 82.058668 48.703416 -0.497475 0.262864
227.000000 7.568768 82.067406 48.703989 -0.488737 0.263436
228.000000 7.602111 82.058145 48.711991 -0.497998 0.271439
229.000000 7.635453 82.161152 48.549406 -0.394991 0.108854
230.000000 7.668796 82.167506 48.586158 -0.388637 0.145605
231.000000 7.702138 82.133423 48.643135 -0.422720 0.202582
232.000000 7.735481 82.385473 49.277451 -0.170670 0.836899
233.000000 7.768823 82.303125 49.213542 -0.253018 0.772989
234.000000 7.802166 82.331695 49.200655 -0.224448 0.760103
235.000000 7.835509 82.009657 48.766277 -0.546486 0.325725
236.000000 7.868851 82.018401 48.771041 -0.537742 0.330488
237.000000 7.902194 81.972600 48.782986 -0.583543 0.342434
238.000000 7.935536 82.040597 49.051970 -0.515547 0.611417
239.000000 7.968879 82.090649 49.058000 -0.465494 0.617448
240.000000 8.002222 82.015058 49.027029 -0.541085 0.586477
241.000000 8.035564 82.424851 48.983433 -0.131292 0.542881
242.000000 8.068907 82.428188 48.994177 -0.127956 0.553625
243.000000 8.102249 82.424851 48.983433 -0.131292 0.542881
244.000000 8.135592 82.278177 48.859302 -0.277966 0.418750
245.000000 8.168935 82.135417 48.892911 -0.420726 0.452358
246.000000 8.202277 82.171557 48.848030 -0.384586 0.407478
247.000000 8.235620 82.260794 48.075388 -0.295349 -0.365165
248.000000 8.268962 82.261412 48.082905 -0.294731 -0.357647
249.000000 8.302305 82.399895 48.228619 -0.156249 -0.211933
250.000000 8.335648 82.041469 48.867582 -0.514674 0.427029
251.000000 8.368990 82.000964 48.907344 -0.555179 0.466792
252.000000 8.402333 82.000964 48.907344 -0.555179 0.466792
253.000000 8.435675 82.399019 48.608902 -0.157124 0.168350
254.000000 8.469018 82.408604 48.588755 -0.147539 0.148202
255.000000 8.502360 82.553662 48.404555 -0.002481 -0.035997
256.000000 8.535703 82.753363 48.405395 0.197219 -0.035157
257.000000 8.569046 82.614368 48.357003 0.058225 -0.083550
258.000000 8.602388 82.614368 48.357003 0.058225 -0.083550
259.000000 8.635731 82.164117 48.494612 -0.392026 0.054060
260.000000 8.669073 82.173323 48.500452 -0.382820 0.059900
261.000000 8.702416 82.132304 48.547835 -0.423839 0.107283
262.000000 8.735759 81.998094 48.334782 -0.558049 -0.105771
263.000000 8.769101 81.998094 48.334782 -0.558049 -0.105771
264.000000 8.802444 81.998094 48.334782 -0.558049 -0.105771
265.000000 8.835786 82.399699 48.304966 -0.156444 -0.135586
266.000000 8.869129 82.484422 48.264374 -0.071721 -0.176178
267.000000 8.902472 82.468623 48.305568 -0.087520 -0.134984
268.000000 8.935814 82.476585 48.284822 -0.079558 -0.155731
269.000000 8.969157 82.161703 48.545352 -0.394440 0.104800
270.000000 9.002499 82.175239 48.518337 -0.380904 0.077785
271.000000 9.035842 82.191004 48.491184 -0.365139 0.050632
272.000000 9.069184 81.931835 48.288219 -0.624308 -0.152333
273.000000 9.102527 81.931891 48.293774 -0.624252 -0.146779
274.000000 9.135870 81.979514 48.276631 -0.576629 -0.163921
275.000000 9.169212 82.040855 48.151155 -0.515288 -0.289397
276.000000 9.202555 82.040855 48.151155 -0.515288 -0.289397
277.000000 9.235897 82.005340 48.186809 -0.550804 -0.253743
278.000000 9.269240 82.469569 48.359500 -0.086575 -0.081052
279.000000 9.302583 82.471617 48.360657 -0.084526 -0.079895
280.000000 9.335925 82.469569 48.359500 -0.086575 -0.081052
281.000000 9.369268 82.265993 48.345312 -0.290150 -0.095240
282.000000 9.402610 82.236090 48.379143 -0.320053 -0.061410
283.000000 9.435953 82.113692 48.098564 -0.442451 -0.341988
284.000000 9.469296 82.121586 48.077303 -0.434557 -0.363249
285.000000 9.502638 82.142361 48.058642 -0.413782 -0.381910
286.000000 9.535981 81.924588 48.200537 -0.631555 -0.240015
287.000000 9.569323 81.921283 48.198558 -0.634860 -0.241995
288.000000 9.602666 81.924588 48.200537 -0.631555 -0.240015
289.000000 9.636009 81.665581 48.164446 -0.890562 -0.276106
290.000000 9.669351 81.696711 48.210208 -0.859432 -0.230344
291.000000 9.702694 81.701497 48.212612 -0.854646 -0.227941
292.000000 9.736036 81.856639 48.660315 -0.699504 0.219763
293.000000 9.769379 81.872845 48.646949 -0.683299 0.206396
294.000000 9.802721 81.864790 48.604429 -0.691353 0.163877
295.000000 9.836064 82.355998 48.083028 -0.200145 -0.357524
296.000000 9.869407 82.357732 48.080751 -0.198411 -0.359801
297.000000 9.902749 82.355998 48.083028 -0.200145 -0.357524
298.000000 9.936092 82.093284 48.347238 -0.462859 -0.093314
299.000000 9.969434 82.075231 48.372031 -0.480912 -0.068521
300.000000 10.002777 82.089458 48.364629 -0.466685 -0.075923
301.000000 10.036120 81.979709 48.449920 -0.576434 0.009368
302.000000 10.069462 81.985502 48.458756 -0.570641 0.018204
303.000000 10.102805 82.039078 48.485575 -0.517065 0.045022
304.000000 10.136147 82.425770 48.669771 -0.130373 0.229218
305.000000 10.169490 82.420622 48.672647 -0.135521 0.232095
306.000000 10.202833 82.187911 48.265584 -0.368232 -0.174969
307.000000 10.236175 81.938621 48.226444 -0.617522 -0.214109
308.000000 10.269518 82.000834 48.214973 -0.555310 -0.225579
309.000000 10.302860 82.032636 48.137871 -0.523507 -0.302681
310.000000 10.336203 82.040178 48.186844 -0.515965 -0.253708
311.000000 10.369545 82.039719 48.188930 -0.516424 -0.251622
312.000000 10.402888 82.116026 48.155901 -0.440117 -0.284651
313.000000 10.436231 82.150054 48.144006 -0.406089 -0.296547
314.000000 10.469573 82.039033 48.164090 -0.517110 -0.276462
315.000000 10.502916 82.189369 48.258954 -0.366774 -0.181599
316.000000 10.536258 82.194838 48.289077 -0.361305 -0.151475
317.000000 10.569601 82.189369 48.258954 -0.366774 -0.181599
318.000000 10.602944 82.416085 47.976421 -0.140058 -0.464131
319.000000 10.636286 82.426468 47.982124 -0.129675 -0.458428
320.000000 10.669629 82.417017 47.972890 -0.139126 -0.467662
321.000000 10.702971 82.343506 48.139507 -0.212637 -0.301045
322.000000 10.736314 82.350293 48.143845 -0.205850 -0.296707
323.000000 10.769657 82.347264 48.135448 -0.208879 -0.305104
324.000000 10.802999 82.480632 48.195550 -0.075511 -0.245003
325.000000 10.836342 82.479688 48.210688 -0.076455 -0.229864
326.000000 10.869684 82.480632 48.195550 -0.075511 -0.245003
327.000000 10.903027 82.364920 48.579777 -0.191223 0.139225
328.000000 10.936370 82.275687 48.687346 -0.280456 0.246793
329.000000 10.969712 82.275687 48.687346 -0.280456 0.246793
330.000000 11.003055 82.423425 49.039689 -0.132718 0.599137
331.000000 11.036397 82.387227 49.049506 -0.168916 0.608954
332.000000 11.069740 82.395531 49.065386 -0.160612 0.624834
333.000000 11.103082 82.574662 48.760075 0.018519 0.319523
334.000000 11.136425 82.601491 48.671736 0.045348 0.231184
335.000000 11.169768 82.611111 48.678410 0.054968 0.237858
336.000000 11.203110 82.250113 48.457044 -0.306030 0.016491
337.000000 11.236453 82.250113 48.457044 -0.306030 0.016491
338.000000 11.269795 82.250113 48.457044 -0.306030 0.016491
339.000000 11.303138 82.205896 48.460242 -0.350247 0.019690
340.000000 11.336481 82.177511 48.456359 -0.378632 0.015807
341.000000 11.369823 82.170560 48.457322 -0.385583 0.016770
342.000000 11.403166 82.019195 47.970633 -0.536948 -0.469919
343.000000 11.436508 82.023624 47.957798 -0.532519 -0.482754
344.000000 11.469851 82.019247 48.043764 -0.536896 -0.396788
345.000000 11.503194 82.140559 48.094983 -0.415584 -0.345569
346.000000 11.536536 82.212905 48.057465 -0.343238 -0.383087
347.000000 11.569879 82.213562 48.066738 -0.342581 -0.373814
348.000000 11.603221 82.713817 47.241515 0.157674 -1.199038
349.000000 11.636564 82.751180 47.237619 0.195037 -1.202933
350.000000 11.669907 82.744759 47.236518 0.188616 -1.204034
351.000000 11.703249 82.633397 47.404967 0.077254 -1.035586
352.000000 11.736592 82.641538 47.403439 0.085395 -1.037113
353.000000 11.769934 82.705218 47.405027 0.149075 -1.035525
354.000000 11.803277 82.702292 47.409199 0.146149 -1.031353
355.000000 11.836619 81.856966 47.962697 -0.699177 -0.477855
356.000000 11.869962 81.863850 47.953278 -0.692293 -0.487274
357.000000 11.903305 81.856337 47.961283 -0.699806 -0.479269
358.000000 11.936647 82.037407 47.988825 -0.518736 -0.451727
359.000000 11.969990 82.032723 47.977656 -0.523420 -0.462896
360.000000 12.003332 82.177201 48.491090 -0.378942 0.050538
361.000000 12.036675 82.213704 48.491207 -0.342439 0.050654
362.000000 12.070018 82.251125 48.456570 -0.305018 0.016018
363.000000 12.103360 82.548612 48.609055 -0.007531 0.168503
364.000000 12.136703 82.548612 48.609055 -0.007531 0.168503
365.000000 12.170045 82.579319 48.598665 0.023176 0.158112
366.000000 12.203388 81.942936 48.354930 -0.613207 -0.085622
367.000000 12.236731 81.982933 48.315016 -0.573210 -0.125536
368.000000 12.270073 81.837341 48.430807 -0.718802 -0.009745
369.000000 12.303416 82.049713 48.323285 -0.506430 -0.117267
370.000000 12.336758 82.044194 48.326509 -0.511949 -0.114043
371.000000 12.370101 82.046162 48.322454 -0.509981 -0.118098
372.000000 12.403443 82.393697 48.290862 -0.162446 -0.149690
373.000000 12.436786 82.381297 48.294193 -0.174846 -0.146359
374.000000 12.470129 82.177395 48.460069 -0.378748 0.019517
375.000000 12.503471 82.150440 48.466506 -0.405703 0.025954
376.000000 12.536814 82.150440 48.466506 -0.405703 0.025954
377.000000 12.570156 81.994707 47.863138 -0.561436 -0.577415
378.000000 12.603499 81.996548 47.866677 -0.559595 -0.573875
379.000000 12.636842 82.031159 47.842057 -0.524984 -0.598495
380.000000 12.670184 81.992836 47.997104 -0.563307 -0.443448
381.000000 12.703527 81.971359 48.016149 -0.584784 -0.424404
382.000000 12.736869 81.940405 48.023701 -0.615738 -0.416852
383.000000 12.770212 81.980672 47.878892 -0.575471 -0.561660
384.000000 12.803555 81.941587 47.888003 -0.614556 -0.552549
385.000000 12.836897 81.929411 47.884323 -0.626732 -0.556229
386.000000 12.870240 82.215954 47.877176 -0.340189 -0.563377
387.000000 12.903582 82.215954 47.877176 -0.340189 -0.563377
388.000000 12.936925 82.215954 47.877176 -0.340189 -0.563377
389.000000 12.970268 81.932841 47.540006 -0.623302 -0.900546
390.000000 13.003610 81.887131 47.571874 -0.669012 -0.868678
391.000000 13.036953 81.904860 47.499619 -0.651283 -0.940933
392.000000 13.070295 81.967531 47.925125 -0.588612 -0.515427
393.000000 13.103638 81.950178 47.930462 -0.605965 -0.510090
394.000000 13.136980 82.021563 47.906385 -0.534581 -0.534167
395.000000 13.170323 82.076224 47.851260 -0.479919 -0.589292
396.000000 13.203666 82.077069 47.856916 -0.479074 -0.583637
397.000000 13.237008 82.068924 47.853215 -0.487219 -0.587337
398.000000 13.270351 82.077692 47.858019 -0.478451 -0.582533
399.000000 13.303693 82.284545 48.160784 -0.271598 -0.279768
400.000000 13.337036 82.299677 48.150289 -0.256466 -0.290263
401.000000 13.370379 82.257684 48.155708 -0.298459 -0.284845
402.000000 13.403721 82.187620 48.697137 -0.368523 0.256585
403.000000 13.437064 82.185835 48.700037 -0.370308 0.259485
404.000000 13.470406 82.187620 48.697137 -0.368523 0.256585
405.000000 13.503749 82.006348 48.513286 -0.549795 0.072734
406.000000 13.537092 82.063935 48.485124 -0.492208 0.044571
407.000000 13.570434 82.063935 48.485124 -0.492208 0.044571
408.000000 13.603777 81.863925 48.272150 -0.692218 -0.168403
409.000000 13.637119 81.901887 48.120292 -0.654256 -0.320261
410.000000 13.670462 81.901887 48.120292 -0.654256 -0.320261
411.000000 13.703804 81.941459 48.251726 -0.614684 -0.188826
412.000000 13.737147 81.941459 48.251726 -0.614684 -0.188826
413.000000 13.770490 81.941459 48.251726 -0.614684 -0.188826
414.000000 13.803832 81.592699 48.278961 -0.963445 -0.161591
415.000000 13.837175 81.506213 48.224414 -1.049930 -0.216138
416.000000 13.870517 81.517740 48.217401 -1.038403 -0.223151
417.000000 13.903860 81.520678 48.216874 -1.035465 -0.223678
418.000000 13.937203 81.573652 48.343708 -0.982491 -0.096845
419.000000 13.970545 81.579805 48.381179 -0.976338 -0.059373
420.000000 14.003888 81.605172 48.339029 -0.950971 -0.101523
421.000000 14.037230 82.193270 48.144726 -0.362873 -0.295826
422.000000 14.070573 82.189677 48.170861 -0.366466 -0.269692
423.000000 14.103916 82.192244 48.134412 -0.363899 -0.306140
424.000000 14.137258 81.804463 48.155360 -0.751681 -0.285193
425.000000 14.170601 81.806512 48.156252 -0.749631 -0.284300
426.000000 14.203943 82.370878 48.542991 -0.185265 0.102439
427.000000 14.237286 82.299419 48.568649 -0.256724 0.128097
428.000000 14.270629 82.300552 48.559350 -0.255591 0.118798
429.000000 14.303971 82.345871 48.566585 -0.210272 0.126033
430.000000 14.337314 82.339294 48.558020 -0.216849 0.117468
431.000000 14.370656 82.350519 48.565875 -0.205624 0.125323
432.000000 14.403999 81.851962 48.409417 -0.704181 -0.031136
433.000000 14.437341 81.892721 48.379918 -0.663422 -0.060634
434.000000 14.470684 81.883856 48.493630 -0.672287 0.053078
435.000000 14.504027 81.898558 48.380817 -0.657585 -0.059735
436.000000 14.537369 81.896549 48.384972 -0.659594 -0.055581
437.000000 14.570712 81.901681 48.380202 -0.654462 -0.060351
438.000000 14.604054 81.981687 48.147336 -0.574456 -0.293216
439.000000 14.637397 81.981687 48.147336 -0.574456 -0.293216
440.000000 14.670740 81.795400 48.010518 -0.760744 -0.430035
441.000000 14.704082 81.794946 48.008096 -0.761198 -0.432456
442.000000 14.737425 81.795400 48.010518 -0.760744 -0.430035
443.000000 14.770767 82.016740 47.684447 -0.539403 -0.756105
444.000000 14.804110 82.053802 47.829564 -0.502341 -0.610988
445.000000 14.837453 82.072590 47.824415 -0.483553 -0.616138
446.000000 14.870795 81.941463 47.674355 -0.614680 -0.766197
